Número de extracción;Fecha/hora;Temperatura de esterilización (°C);Temperatura Salida de Gelatina (°C);Temperatura Salida de agua del condensador (°C);Presión de Vacio (in Hg);Presión de entrada al esterilizador (psi);
;8/12/2020 10:00:00 AM;142;48,6;44;20;45;
;8/12/2020 10:24:43 AM;142,1;50,5;45;19,5;45;
;8/12/2020 10:24:43 AM;142,1;50,5;45;19,5;45;
;8/12/2020 11:00:00 AM;142;49,2;44;20;45;
;8/12/2020 11:00:00 AM;142;49,2;44;20;45;
;8/12/2020 11:20:52 AM;142,2;49,9;45;19,6;45;
;8/12/2020 11:20:52 AM;142,2;49,9;45;19,6;45;
;8/12/2020 12:00:00 PM;142;49,1;44;20;45;
;8/12/2020 12:00:00 PM;142;49,1;44;20;45;
;8/12/2020 1:00:00 PM;142;49,4;44;20;45;
;8/12/2020 1:00:00 PM;142;49,4;44;20;45;
;8/12/2020 2:00:00 PM;142;50;44;20;45;
;8/12/2020 2:00:00 PM;142;50;44;20;45;
;8/12/2020 3:00:00 PM;142;50;44;20;45;
;8/12/2020 3:00:00 PM;142;50;44;20;45;
;8/12/2020 4:00:00 PM;142;51;45;20;45;
;8/12/2020 4:00:00 PM;142;51;45;20;45;
;8/12/2020 5:00:00 PM;142;50,5;44;20;45;
;8/12/2020 5:00:00 PM;142;50,5;44;20;45;
;8/13/2020 1:06:42 AM;141,9;50,1;45;19,7;46;
;8/13/2020 1:06:42 AM;141,9;50,1;45;19,7;46;
;8/13/2020 2:10:51 AM;141,9;50,6;45;19,7;45;
;8/13/2020 2:10:51 AM;141,9;50,6;45;19,7;45;
;8/13/2020 3:17:03 AM;142,1;49,85;45;19,6;45;
;8/13/2020 3:17:03 AM;142,1;49,85;45;19,6;45;
;8/13/2020 4:13:04 AM;142,1;49,9;45;19,7;45;
;8/13/2020 4:13:04 AM;142,1;49,9;45;19,7;45;
;8/13/2020 5:37:18 AM;142;49,9;45;19,8;46;
;8/13/2020 5:37:18 AM;142;49,9;45;19,8;46;
;8/13/2020 6:00:00 AM;142;50,2;44;20;45;
;8/13/2020 6:00:00 AM;142;50,2;44;20;45;
;8/13/2020 6:14:01 AM;43;47,9;46;19,6;46;
;8/13/2020 6:14:01 AM;43;47,9;46;19,6;46;
;8/13/2020 7:00:00 AM;142;50;44;20;45;
;8/13/2020 7:00:00 AM;142;50;44;20;45;
;8/13/2020 7:12:19 AM;142;50;45;19,7;45;
;8/13/2020 7:12:19 AM;142;50;45;19,7;45;
;8/13/2020 7:54:52 AM;142,1;48,9;45;19,7;44;
;8/13/2020 7:54:52 AM;142,1;48,9;45;19,7;44;
;8/13/2020 8:00:00 AM;142;49,5;43;20;42;
;8/13/2020 8:00:00 AM;142;49,5;43;20;42;
;8/13/2020 9:00:00 AM;142;48,8;44;20;45;
;8/13/2020 9:00:00 AM;142;48,8;44;20;45;
;8/13/2020 9:15:41 AM;141,9;48,3;44;19,7;46;
;8/13/2020 9:15:41 AM;141,9;48,3;44;19,7;46;
;8/13/2020 10:00:00 AM;142;49,4;44;20;45;
;8/13/2020 10:00:00 AM;142;49,4;44;20;45;
;8/13/2020 10:08:09 AM;142,1;49,5;45;19,7;45;
;8/13/2020 10:08:09 AM;142,1;49,5;45;19,7;45;
;8/13/2020 11:00:00 AM;142;48,8;44;20;45;
;8/13/2020 11:00:00 AM;142;48,8;44;20;45;
;8/13/2020 11:06:51 AM;142,1;49,3;45;19,7;45;
;8/13/2020 11:06:51 AM;142,1;49,3;45;19,7;45;
;8/13/2020 12:00:00 PM;142;49,6;44;20;45;
;8/13/2020 12:00:00 PM;142;49,6;44;20;45;
;8/13/2020 12:08:29 PM;141,9;49,8;44;19,7;45;
;8/13/2020 12:08:29 PM;141,9;49,8;44;19,7;45;
;8/13/2020 1:00:00 PM;142;49,5;44;20;45;
;8/13/2020 1:00:00 PM;142;49,5;44;20;45;
;8/13/2020 2:00:00 PM;142;49,2;44;20;45;
;8/13/2020 2:00:00 PM;142;49,2;44;20;45;
;8/13/2020 3:00:00 PM;142;49;44;20;45;
;8/13/2020 3:00:00 PM;142;49;44;20;45;
;8/13/2020 4:00:00 PM;142;49;44;20;45;
;8/13/2020 4:00:00 PM;142;49;44;20;45;
;8/14/2020 1:14:44 AM;142;49,1;44;19,6;44;
;8/14/2020 1:14:44 AM;142;49,1;44;19,6;44;
;8/14/2020 2:08:05 AM;142,1;49,1;44;19,6;44;
;8/14/2020 2:08:05 AM;142,1;49,1;44;19,6;44;
;8/14/2020 3:23:27 AM;142,1;49,1;45;19,6;45;
;8/14/2020 3:23:27 AM;142,1;49,1;45;19,6;45;
;8/14/2020 3:57:33 AM;142;49,2;45;19,6;44;
;8/14/2020 3:57:33 AM;142;49,2;45;19,6;44;
;8/14/2020 5:05:35 AM;142;49;45;19,6;45;
;8/14/2020 5:05:35 AM;142;49;45;19,6;45;
;8/14/2020 12:17:06 PM;142;48,6;45;19,7;45;
;8/14/2020 12:17:06 PM;142;48,6;45;19,7;45;
168;8/16/2020 12:00:00 PM;142,1;48,1;40;17,3;46;
;8/16/2020 12:00:00 PM;142,1;48,1;40;17,3;46;
;8/16/2020 1:00:00 PM;142,1;46,5;40;17,6;46;
;8/16/2020 1:00:00 PM;142,1;46,5;40;17,6;46;
;8/16/2020 2:00:00 PM;142,1;46,9;40,5;17,6;46;
;8/16/2020 2:00:00 PM;142,1;46,9;40,5;17,6;46;
;8/16/2020 3:00:00 PM;142,1;46,2;40;17,5;46;
;8/16/2020 3:00:00 PM;142,1;46,2;40;17,5;46;
;8/16/2020 4:00:00 PM;142,1;49,2;40;17,3;46;
;8/16/2020 4:00:00 PM;142,1;49,2;40;17,3;46;
;8/16/2020 5:00:00 PM;142;48,2;40;17,3;46;
;8/16/2020 5:00:00 PM;142;48,2;40;17,3;46;
;8/17/2020 6:00:30 AM;142,1;48;42;17,3;46;
;8/17/2020 6:00:30 AM;142,1;48;42;17,3;46;
;8/17/2020 7:03:00 AM;142;48,1;42;17,3;46;
;8/17/2020 7:03:00 AM;142;48,1;42;17,3;46;
;8/17/2020 8:00:56 AM;142;48,4;42;17,3;46;
;8/17/2020 8:00:56 AM;142;48,4;42;17,3;46;
;8/17/2020 9:00:00 AM;142,2;48,4;42;17,3;46;
;8/17/2020 9:00:00 AM;142,2;48,4;42;17,3;46;
;8/17/2020 10:06:34 AM;142;48;42;17,3;46;
;8/17/2020 10:06:34 AM;142;48;42;17,3;46;
;8/17/2020 11:09:26 AM;142;48,5;42;17,3;46;
;8/17/2020 11:09:26 AM;142;48,5;42;17,3;46;
;8/17/2020 12:00:00 PM;142,1;48,8;42;17,36;46;
;8/17/2020 12:00:00 PM;142,1;48,8;42;17,36;46;
;8/17/2020 1:00:00 PM;142,1;48,5;42;17,3;46;
;8/17/2020 1:00:00 PM;142,1;48,5;42;17,3;46;
;8/17/2020 2:00:00 PM;142,1;48,1;42;17,3;46;
;8/17/2020 2:00:00 PM;142,1;48,1;42;17,3;46;
;8/17/2020 3:00:00 PM;142,1;48,6;42;17,3;46;
;8/17/2020 3:00:00 PM;142,1;48,6;42;17,3;46;
;8/17/2020 4:00:00 PM;142,1;48,1;42;17,3;46;
;8/17/2020 4:00:00 PM;142,1;48,1;42;17,3;46;
;8/17/2020 5:00:00 PM;142,1;48,1;42;17,3;46;
;8/17/2020 5:00:00 PM;142,1;48,1;42;17,3;46;
169;8/18/2020 1:15:12 AM;142,1;47,7;41,5;21,6;46;
;8/18/2020 1:15:12 AM;142,1;47,7;41,5;21,6;46;
;8/18/2020 1:15:12 AM;142,1;47,7;41,5;21,6;46;
;8/18/2020 1:51:49 AM;142,1;48,3;42;20,3;48;
;8/18/2020 1:51:49 AM;142,1;48,3;42;20,3;48;
;8/18/2020 1:51:49 AM;142,1;48,3;42;20,3;48;
;8/18/2020 3:11:21 AM;142;48,4;42,2;19,8;45;
;8/18/2020 3:11:21 AM;142;48,4;42,2;19,8;45;
;8/18/2020 3:11:21 AM;142;48,4;42,2;19,8;45;
;8/18/2020 4:14:55 AM;142,1;48,3;41,8;19,8;45;
;8/18/2020 4:14:55 AM;142,1;48,3;41,8;19,8;45;
;8/18/2020 4:14:55 AM;142,1;48,3;41,8;19,8;45;
;8/18/2020 5:14:28 AM;142;47,5;41,8;20,5;48;
;8/18/2020 5:14:28 AM;142;47,5;41,8;20,5;48;
;8/18/2020 5:14:28 AM;142;47,5;41,8;20,5;48;
;8/18/2020 5:44:45 AM;142,1;48;41,8;20,4;45;
;8/18/2020 5:44:45 AM;142,1;48;41,8;20,4;45;
;8/18/2020 5:44:45 AM;142,1;48;41,8;20,4;45;
;8/18/2020 11:21:51 AM;142,1;47,2;44;20;44;
;8/18/2020 11:21:51 AM;142,1;47,2;44;20;44;
;8/18/2020 11:21:51 AM;142,1;47,2;44;20;44;
;8/18/2020 12:06:24 PM;142;48;42;19,8;45;
;8/18/2020 12:06:24 PM;142;48;42;19,8;45;
;8/18/2020 12:06:24 PM;142;48;42;19,8;45;
;8/18/2020 7:00:00 PM;142,1;47,4;40;17,3;46;
;8/18/2020 7:00:00 PM;142,1;47,4;40;17,3;46;
;8/18/2020 7:00:00 PM;142,1;47,4;40;17,3;46;
;8/18/2020 8:00:00 PM;142,1;48,1;42;20,5;46;
;8/18/2020 8:00:00 PM;142,1;48,1;42;20,5;46;
;8/18/2020 8:00:00 PM;142,1;48,1;42;20,5;46;
;8/18/2020 9:00:00 PM;142,1;47,5;42,2;20,5;46;
;8/18/2020 9:00:00 PM;142,1;47,5;42,2;20,5;46;
;8/18/2020 9:00:00 PM;142,1;47,5;42,2;20,5;46;
;8/18/2020 10:00:00 PM;142,1;47,8;42;20,5;46;
;8/18/2020 10:00:00 PM;142,1;47,8;42;20,5;46;
;8/18/2020 10:00:00 PM;142,1;47,8;42;20,5;46;
;8/18/2020 11:00:00 PM;141,9;48;42;20,5;46;
;8/18/2020 11:00:00 PM;141,9;48;42;20,5;46;
;8/18/2020 11:00:00 PM;141,9;48;42;20,5;46;
;8/19/2020 12:00:00 AM;142,1;48,1;42,2;20,5;46;
;8/19/2020 12:00:00 AM;142,1;48,1;42,2;20,5;46;
;8/19/2020 12:00:00 AM;142,1;48,1;42,2;20,5;46;
;8/19/2020 1:02:04 AM;142,1;47,8;42;20,5;46;
;8/19/2020 1:02:04 AM;142,1;47,8;42;20,5;46;
;8/19/2020 1:02:04 AM;142,1;47,8;42;20,5;46;
;8/19/2020 1:12:11 AM;141,9;48,6;42;20,5;46;
;8/19/2020 1:12:11 AM;141,9;48,6;42;20,5;46;
;8/19/2020 1:12:11 AM;141,9;48,6;42;20,5;46;
;8/19/2020 1:47:49 AM;142;48,7;42,8;20,5;45;
;8/19/2020 1:47:49 AM;142;48,7;42,8;20,5;45;
;8/19/2020 1:47:49 AM;142;48,7;42,8;20,5;45;
;8/19/2020 1:57:41 AM;142,1;47,7;42;20,5;46;
;8/19/2020 1:57:41 AM;142,1;47,7;42;20,5;46;
;8/19/2020 1:57:41 AM;142,1;47,7;42;20,5;46;
;8/19/2020 3:00:35 AM;142,1;47,3;42;20,5;46;
;8/19/2020 3:00:35 AM;142,1;47,3;42;20,5;46;
;8/19/2020 3:00:35 AM;142,1;47,3;42;20,5;46;
;8/19/2020 3:08:30 AM;140,6;48,5;43;20,5;45;
;8/19/2020 3:08:30 AM;140,6;48,5;43;20,5;45;
;8/19/2020 3:08:30 AM;140,6;48,5;43;20,5;45;
;8/19/2020 3:58:50 AM;142,1;48,5;43;20,3;46;
;8/19/2020 3:58:50 AM;142,1;48,5;43;20,3;46;
;8/19/2020 3:58:50 AM;142,1;48,5;43;20,3;46;
;8/19/2020 4:00:00 AM;141,9;47,2;42,2;20,5;46;
;8/19/2020 4:00:00 AM;141,9;47,2;42,2;20,5;46;
;8/19/2020 4:00:00 AM;141,9;47,2;42,2;20,5;46;
;8/19/2020 5:15:56 AM;142,1;47,8;42;20,5;46;
;8/19/2020 5:15:56 AM;142,1;47,8;42;20,5;46;
;8/19/2020 5:15:56 AM;142,1;47,8;42;20,5;46;
;8/19/2020 5:16:40 AM;142;49,5;43,5;20,3;45;
;8/19/2020 5:16:40 AM;142;49,5;43,5;20,3;45;
;8/19/2020 5:16:40 AM;142;49,5;43,5;20,3;45;
;8/19/2020 5:44:08 AM;142;49,5;43,5;20,2;48;
;8/19/2020 5:44:08 AM;142;49,5;43,5;20,2;48;
;8/19/2020 5:44:08 AM;142;49,5;43,5;20,2;48;
;8/19/2020 6:00:00 AM;142,1;48,4;42;20,5;46;
;8/19/2020 6:00:00 AM;142,1;48,4;42;20,5;46;
;8/19/2020 6:00:00 AM;142,1;48,4;42;20,5;46;
;8/19/2020 7:05:02 AM;142,1;48,5;43;20,3;48;
;8/19/2020 7:05:02 AM;142,1;48,5;43;20,3;48;
;8/19/2020 7:05:02 AM;142,1;48,5;43;20,3;48;
;8/19/2020 8:26:44 AM;142;49;44;20,4;48;
;8/19/2020 8:26:44 AM;142;49;44;20,4;48;
;8/19/2020 8:26:44 AM;142;49;44;20,4;48;
;8/19/2020 9:08:56 AM;142,1;48,6;43;20;48;
;8/19/2020 9:08:56 AM;142,1;48,6;43;20;48;
;8/19/2020 9:08:56 AM;142,1;48,6;43;20;48;
;8/19/2020 10:03:56 AM;142,1;48,7;42,8;20,4;48;
;8/19/2020 10:03:56 AM;142,1;48,7;42,8;20,4;48;
;8/19/2020 10:03:56 AM;142,1;48,7;42,8;20,4;48;
;8/19/2020 10:59:05 AM;142,1;48,8;42,8;20,4;48;
;8/19/2020 10:59:05 AM;142,1;48,8;42,8;20,4;48;
;8/19/2020 10:59:05 AM;142,1;48,8;42,8;20,4;48;
;8/19/2020 11:57:04 AM;142;48,6;42,8;20,4;48;
;8/19/2020 11:57:04 AM;142;48,6;42,8;20,4;48;
;8/19/2020 11:57:04 AM;142;48,6;42,8;20,4;48;
;8/19/2020 7:00:00 PM;142,1;49,5;42;20,5;46;
;8/19/2020 7:00:00 PM;142,1;49,5;42;20,5;46;
;8/19/2020 7:00:00 PM;142,1;49,5;42;20,5;46;
;8/19/2020 8:00:00 PM;142,1;49,2;42;20,5;46;
;8/19/2020 8:00:00 PM;142,1;49,2;42;20,5;46;
;8/19/2020 8:00:00 PM;142,1;49,2;42;20,5;46;
;8/19/2020 9:00:00 PM;142,1;48,6;42;20,5;46;
;8/19/2020 9:00:00 PM;142,1;48,6;42;20,5;46;
;8/19/2020 9:00:00 PM;142,1;48,6;42;20,5;46;
;8/19/2020 10:00:00 PM;142,1;49,6;42;20,5;46;
;8/19/2020 10:00:00 PM;142,1;49,6;42;20,5;46;
;8/19/2020 10:00:00 PM;142,1;49,6;42;20,5;46;
;8/19/2020 11:00:00 PM;141,9;49,2;42;20,5;46;
;8/19/2020 11:00:00 PM;141,9;49,2;42;20,5;46;
;8/19/2020 11:00:00 PM;141,9;49,2;42;20,5;46;
;8/20/2020 12:00:00 AM;142,1;48,1;42;20,5;46;
;8/20/2020 12:00:00 AM;142,1;48,1;42;20,5;46;
;8/20/2020 12:00:00 AM;142,1;48,1;42;20,5;46;
;8/20/2020 1:00:20 AM;142;49,6;42;20,5;46;
;8/20/2020 1:00:20 AM;142;49,6;42;20,5;46;
;8/20/2020 1:00:20 AM;142;49,6;42;20,5;46;
;8/20/2020 2:00:52 AM;141,8;49,58;43;20,5;46;
;8/20/2020 2:00:52 AM;141,8;49,58;43;20,5;46;
;8/20/2020 2:00:52 AM;141,8;49,58;43;20,5;46;
;8/20/2020 3:02:00 AM;142;49,58;43;20,5;46;
;8/20/2020 3:02:00 AM;142;49,58;43;20,5;46;
;8/20/2020 3:02:00 AM;142;49,58;43;20,5;46;
;8/20/2020 4:03:43 AM;141,7;48,2;43;20,5;46;
;8/20/2020 4:03:43 AM;141,7;48,2;43;20,5;46;
;8/20/2020 4:03:43 AM;141,7;48,2;43;20,5;46;
;8/20/2020 5:00:00 AM;141,6;49,4;43;20,5;46;
;8/20/2020 5:00:00 AM;141,6;49,4;43;20,5;46;
;8/20/2020 5:00:00 AM;141,6;49,4;43;20,5;46;
;8/20/2020 6:00:00 AM;142;48,4;42;20;45;
;8/20/2020 6:00:00 AM;142;48,4;42;20;45;
;8/20/2020 6:00:00 AM;142;48,4;42;20;45;
;8/20/2020 6:28:35 AM;142;49,1;43;20,4;46;
;8/20/2020 6:28:35 AM;142;49,1;43;20,4;46;
;8/20/2020 6:28:35 AM;142;49,1;43;20,4;46;
;8/20/2020 7:00:00 AM;142;48,5;42;20;45;
;8/20/2020 7:00:00 AM;142;48,5;42;20;45;
;8/20/2020 7:00:00 AM;142;48,5;42;20;45;
;8/20/2020 7:05:35 AM;142;49,1;44;20;48;
;8/20/2020 7:05:35 AM;142;49,1;44;20;48;
;8/20/2020 7:05:35 AM;142;49,1;44;20;48;
;8/20/2020 7:55:33 AM;142;49;42,9;20,2;45;
;8/20/2020 7:55:33 AM;142;49;42,9;20,2;45;
;8/20/2020 7:55:33 AM;142;49;42,9;20,2;45;
;8/20/2020 8:00:00 AM;142;49,3;44;20;45;
;8/20/2020 8:00:00 AM;142;49,3;44;20;45;
;8/20/2020 8:00:00 AM;142;49,3;44;20;45;
;8/20/2020 9:00:00 AM;142;49,4;42;20;45;
;8/20/2020 9:00:00 AM;142;49,4;42;20;45;
;8/20/2020 9:00:00 AM;142;49,4;42;20;45;
;8/20/2020 9:27:22 AM;142;49;43;20;45;
;8/20/2020 9:27:22 AM;142;49;43;20;45;
;8/20/2020 9:27:22 AM;142;49;43;20;45;
;8/20/2020 9:57:38 AM;142;49;43;20,4;45;
;8/20/2020 9:57:38 AM;142;49;43;20,4;45;
;8/20/2020 9:57:38 AM;142;49;43;20,4;45;
;8/20/2020 10:00:00 AM;142;49,7;42;20;45;
;8/20/2020 10:00:00 AM;142;49,7;42;20;45;
;8/20/2020 10:00:00 AM;142;49,7;42;20;45;
;8/20/2020 11:00:00 AM;142;49,2;42;20;45;
;8/20/2020 11:00:00 AM;142;49,2;42;20;45;
;8/20/2020 11:00:00 AM;142;49,2;42;20;45;
;8/20/2020 11:01:38 AM;142;49,4;44;20;45;
;8/20/2020 11:01:38 AM;142;49,4;44;20;45;
;8/20/2020 11:01:38 AM;142;49,4;44;20;45;
;8/20/2020 11:57:02 AM;142;48;42,5;20,5;44;
;8/20/2020 11:57:02 AM;142;48;42,5;20,5;44;
;8/20/2020 11:57:02 AM;142;48;42,5;20,5;44;
;8/20/2020 12:00:00 PM;142;49,3;42;20;45;
;8/20/2020 12:00:00 PM;142;49,3;42;20;45;
;8/20/2020 12:00:00 PM;142;49,3;42;20;45;
;8/20/2020 1:00:00 PM;142;49,3;42;20;45;
;8/20/2020 1:00:00 PM;142;49,3;42;20;45;
;8/20/2020 1:00:00 PM;142;49,3;42;20;45;
;8/20/2020 2:00:00 PM;142;49,3;42;20;45;
;8/20/2020 2:00:00 PM;142;49,3;42;20;45;
;8/20/2020 2:00:00 PM;142;49,3;42;20;45;
;8/20/2020 3:00:00 PM;142;49,4;42;20;45;
;8/20/2020 3:00:00 PM;142;49,4;42;20;45;
;8/20/2020 3:00:00 PM;142;49,4;42;20;45;
;8/20/2020 4:00:00 PM;142;49,2;42;20;45;
;8/20/2020 4:00:00 PM;142;49,2;42;20;45;
;8/20/2020 4:00:00 PM;142;49,2;42;20;45;
;8/20/2020 5:00:00 PM;142;49,7;42;20;45;
;8/20/2020 5:00:00 PM;142;49,7;42;20;45;
;8/20/2020 5:00:00 PM;142;49,7;42;20;45;
;8/21/2020 1:12:44 AM;142;49,1;43,5;20;45;
;8/21/2020 1:12:44 AM;142;49,1;43,5;20;45;
;8/21/2020 1:12:44 AM;142;49,1;43,5;20;45;
;8/21/2020 2:09:32 AM;142;48,9;43;20;45;
;8/21/2020 2:09:32 AM;142;48,9;43;20;45;
;8/21/2020 2:09:32 AM;142;48,9;43;20;45;
;8/21/2020 3:20:40 AM;142;49;42,8;20;45;
;8/21/2020 3:20:40 AM;142;49;42,8;20;45;
;8/21/2020 3:20:40 AM;142;49;42,8;20;45;
;8/21/2020 3:54:46 AM;142,1;50,1;43,5;20;42;
;8/21/2020 3:54:46 AM;142,1;50,1;43,5;20;42;
;8/21/2020 3:54:46 AM;142,1;50,1;43,5;20;42;
;8/21/2020 4:50:54 AM;142;49,7;43;20;45;
;8/21/2020 4:50:54 AM;142;49,7;43;20;45;
;8/21/2020 4:50:54 AM;142;49,7;43;20;45;
170;8/21/2020 6:12:22 AM;142,1;48;43,5;20;45;
;8/21/2020 6:12:22 AM;142,1;48;43,5;20;45;
;8/21/2020 6:58:12 AM;142;48,2;40;20;45;
;8/21/2020 6:58:12 AM;142;48,2;40;20;45;
;8/21/2020 8:09:54 AM;142,1;47,5;39;20,2;45;
;8/21/2020 8:09:54 AM;142,1;47,5;39;20,2;45;
;8/21/2020 9:01:18 AM;142,1;48;40;20;45;
;8/21/2020 9:01:18 AM;142,1;48;40;20;45;
;8/21/2020 9:50:19 AM;142,2;49;40;20;44;
;8/21/2020 9:50:19 AM;142,2;49;40;20;44;
;8/21/2020 11:10:21 AM;142;48,8;40;20;45;
;8/21/2020 11:10:21 AM;142;48,8;40;20;45;
;8/21/2020 1:00:00 PM;142;46,5;42;20;45;
;8/21/2020 1:00:00 PM;142;46,5;42;20;45;
;8/21/2020 2:00:00 PM;142;47,3;42;20;45;
;8/21/2020 2:00:00 PM;142;47,3;42;20;45;
;8/21/2020 3:00:00 PM;142;48,2;42;20;45;
;8/21/2020 3:00:00 PM;142;48,2;42;20;45;
;8/21/2020 4:00:00 PM;142;48,2;42;20;43;
;8/21/2020 4:00:00 PM;142;48,2;42;20;43;
;8/21/2020 5:00:00 PM;142;48,4;42;20;45;
;8/21/2020 5:00:00 PM;142;48,4;42;20;45;
;8/22/2020 1:08:12 AM;142;49;40;20;46;
;8/22/2020 1:08:12 AM;142;49;40;20;46;
;8/22/2020 2:20:25 AM;142;49,1;40;20;45;
;8/22/2020 2:20:25 AM;142;49,1;40;20;45;
;8/22/2020 3:03:33 AM;142,1;50,3;40;20;45;
;8/22/2020 3:03:33 AM;142,1;50,3;40;20;45;
;8/22/2020 4:15:41 AM;142,1;49,3;40;20;46;
;8/22/2020 4:15:41 AM;142,1;49,3;40;20;46;
;8/22/2020 5:20:07 AM;141,9;48;40;20;45;
;8/22/2020 5:20:07 AM;141,9;48;40;20;45;
;8/22/2020 7:00:00 AM;142;48,5;41;20;42;
;8/22/2020 7:00:00 AM;142;48,5;41;20;42;
;8/22/2020 8:00:00 AM;142,8;48,5;42;20;42;
;8/22/2020 8:00:00 AM;142,8;48,5;42;20;42;
;8/22/2020 9:00:00 AM;142;48,2;42;20;42;
;8/22/2020 9:00:00 AM;142;48,2;42;20;42;
;8/22/2020 10:00:00 AM;142;48;42;20;41;
;8/22/2020 10:00:00 AM;142;48;42;20;41;
;8/22/2020 11:00:00 AM;142;49,2;42;20;42;
;8/22/2020 11:00:00 AM;142;49,2;42;20;42;
;8/22/2020 12:06:43 PM;142,1;48,3;40;20;46;
;8/22/2020 12:06:43 PM;142,1;48,3;40;20;46;
;8/22/2020 1:00:00 PM;142;49,2;42;20;43;
;8/22/2020 1:00:00 PM;142;49,2;42;20;43;
;8/22/2020 2:00:00 PM;142;48,9;42;20;43;
;8/22/2020 2:00:00 PM;142;48,9;42;20;43;
;8/22/2020 3:00:00 PM;142;49,2;42;20;42;
;8/22/2020 3:00:00 PM;142;49,2;42;20;42;
;8/22/2020 4:00:00 PM;142;49;42;20;42;
;8/22/2020 4:00:00 PM;142;49;42;20;42;
;8/22/2020 5:00:00 PM;142;49;42;20;43;
;8/22/2020 5:00:00 PM;142;49;42;20;43;
;8/22/2020 6:00:00 PM;142;49,5;42;20;45;
;8/22/2020 6:00:00 PM;142;49,5;42;20;45;
;8/22/2020 7:00:00 PM;142;48,6;42;20;45;
;8/22/2020 7:00:00 PM;142;48,6;42;20;45;
;8/22/2020 8:00:00 PM;142;48,5;42;20;45;
;8/22/2020 8:00:00 PM;142;48,5;42;20;45;
;8/22/2020 9:00:00 PM;142;49,2;42;20;45;
;8/22/2020 9:00:00 PM;142;49,2;42;20;45;
;8/22/2020 10:00:00 PM;142;49,2;44;20;45;
;8/22/2020 10:00:00 PM;142;49,2;44;20;45;
;8/22/2020 11:00:00 PM;142;49;42;20;45;
;8/22/2020 11:00:00 PM;142;49;42;20;45;
;8/23/2020 12:00:00 AM;142;49;44;20;45;
;8/23/2020 12:00:00 AM;142;49;44;20;45;
;8/23/2020 1:00:00 AM;142;49,3;42;20;45;
;8/23/2020 1:00:00 AM;142;49,3;42;20;45;
;8/23/2020 2:00:00 AM;142;48,4;44;20;45;
;8/23/2020 2:00:00 AM;142;48,4;44;20;45;
;8/23/2020 3:00:00 AM;142;48,7;44;20;45;
;8/23/2020 3:00:00 AM;142;48,7;44;20;45;
;8/23/2020 4:00:00 AM;142;47,6;44;20;45;
;8/23/2020 4:00:00 AM;142;47,6;44;20;45;
;8/23/2020 5:00:00 AM;142;47,1;42;20;45;
;8/23/2020 5:00:00 AM;142;47,1;42;20;45;
;8/23/2020 6:00:11 AM;142,1;47,5;42;21;46;
;8/23/2020 6:00:11 AM;142,1;47,5;42;21;46;
;8/23/2020 7:00:09 AM;142;47,4;42;20,5;46;
;8/23/2020 7:00:09 AM;142;47,4;42;20,5;46;
;8/23/2020 8:00:53 AM;142;46,2;42;20,5;46;
;8/23/2020 8:00:53 AM;142;46,2;42;20,5;46;
;8/23/2020 9:09:36 AM;142,1;47,7;38;20,5;42;
;8/23/2020 9:09:36 AM;142,1;47,7;38;20,5;42;
;8/23/2020 10:04:56 AM;142;47,1;38;20,5;42;
;8/23/2020 10:04:56 AM;142;47,1;38;20,5;42;
;8/23/2020 11:04:28 AM;142;48;40;20,5;42;
;8/23/2020 11:04:28 AM;142;48;40;20,5;42;
;8/23/2020 12:00:00 PM;142,1;48;40;20,5;42;
;8/23/2020 12:00:00 PM;142,1;48;40;20,5;42;
;8/23/2020 1:00:00 PM;142,2;48,7;40;20,5;42;
;8/23/2020 1:00:00 PM;142,2;48,7;40;20,5;42;
;8/23/2020 3:00:00 PM;142;47,6;40;20,5;42;
;8/23/2020 3:00:00 PM;142;47,6;40;20,5;42;
;8/23/2020 3:00:00 PM;142,1;48,3;40;20;42;
;8/23/2020 3:00:00 PM;142,1;48,3;40;20;42;
;8/23/2020 4:00:00 PM;142;48,5;40;20,5;42;
;8/23/2020 4:00:00 PM;142;48,5;40;20,5;42;
;8/23/2020 5:00:17 PM;142;48,8;40;20,5;42;
;8/23/2020 5:00:17 PM;142;48,8;40;20,5;42;
;8/23/2020 6:00:00 PM;142;48,9;42;20;45;
;8/23/2020 6:00:00 PM;142;48,9;42;20;45;
;8/23/2020 7:00:00 PM;142;48,9;44;20;45;
;8/23/2020 7:00:00 PM;142;48,9;44;20;45;
;8/23/2020 8:00:00 PM;142;48,7;42;20;45;
;8/23/2020 8:00:00 PM;142;48,7;42;20;45;
;8/23/2020 9:00:00 PM;142;48,4;42;20;45;
;8/23/2020 9:00:00 PM;142;48,4;42;20;45;
;8/23/2020 10:00:00 PM;142;48,3;42;20;45;
;8/23/2020 10:00:00 PM;142;48,3;42;20;45;
;8/23/2020 11:00:00 PM;142;48,9;42;20;45;
;8/23/2020 11:00:00 PM;142;48,9;42;20;45;
;8/24/2020 12:00:00 AM;142;48,7;42;20;45;
;8/24/2020 12:00:00 AM;142;48,7;42;20;45;
;8/24/2020 1:00:00 AM;142;48,6;42;20;45;
;8/24/2020 1:00:00 AM;142;48,6;42;20;45;
;8/24/2020 2:00:00 AM;142;48,8;42;20;45;
;8/24/2020 2:00:00 AM;142;48,8;42;20;45;
;8/24/2020 3:00:00 AM;142;48,2;42;20;45;
;8/24/2020 3:00:00 AM;142;48,2;42;20;45;
