Número de extracción;Fecha;Hora;Peróxido de hidrogeno (ppm);Dióxido de azufre (ppm);NTU L1;NTU L3;NTU FP 1;NTU FP2;NTU FP 3;NTU FP 4
148;2019-06-15;21:00;28;24;ND;ND;ND;ND;ND;ND
148;2019-06-15;23:00;30;28;226;294;ND;90;121;ND
148;2019-06-16;1:00;30;24;ND;ND;ND;ND;ND;ND
148;2019-06-16;3:00;30;24;ND;ND;ND;ND;ND;ND
148;2019-06-16;5:00;10;28;ND;ND;ND;ND;ND;ND
148;2019-06-16;7:00;16;23;195;ND;103;83;53;54
149;2019-06-16;11:00;ND;ND;ND;ND;ND;ND;ND;ND
149;2019-06-16;13:00;ND;ND;ND;ND;ND;ND;ND;ND
149;2019-06-16;15:00;52;24;101;40;ND;49;ND;33
149;2019-06-16;17:00;56;28;ND;ND;ND;ND;ND;ND
149;2019-06-16;19:00;68;16;142;61;66;52;45;35
149;2019-06-16;21:00;34;16;ND;ND;ND;ND;ND;ND
149;2019-06-16;23:00;50;20;215;196;84;ND;82;ND
149;2019-06-17;1:00;30;20;ND;ND;ND;ND;ND;ND
149;2019-06-17;3:00;30;24;265;227;ND;123;ND;57
149;2019-06-17;5:00;30;24;ND;ND;ND;ND;ND;ND
149;2019-06-17;7:00;25;24;210;ND;107;81;40;ND
149;2019-06-17;9:00;18;30;ND;ND;ND;ND;ND;ND
149;2019-06-17;11:00;14;20;ND;ND;ND;ND;ND;ND
150;2019-06-17;11:00;ND;ND;ND;ND;ND;ND;ND;ND
150;2019-06-17;13:00;ND;ND;ND;ND;ND;ND;ND;ND
150;2019-06-17;15:00;110;28;177;21;ND;24;ND;15
150;2019-06-17;16:00;18;ND;ND;ND;ND;ND;ND;ND
150;2019-06-17;17:00;108;24;ND;ND;ND;ND;ND;ND
150;2019-06-17;19:00;87;24;290;49;ND;69;61;45
150;2019-06-17;21:00;58;20;ND;ND;ND;ND;ND;ND
150;2019-06-17;23:00;50;20;205;132;77;ND;67;ND
150;2019-06-18;1:00;30;28;ND;ND;ND;ND;ND;ND
150;2019-06-18;3:00;50;24;180;237;97;87;ND;83
150;2019-06-18;5:00;30;24;ND;ND;ND;ND;ND;ND
150;2019-06-18;7:00;30;36;234;ND;ND;163;77;63
150;2019-06-18;9:00;29;24;103;ND;87;77;70;ND
150;2019-06-18;11:00;33;12;ND;ND;ND;ND;ND;ND
150;2019-06-18;13:00;34;24;ND;ND;ND;ND;ND;ND
151;2019-06-18;15:00;ND;ND;ND;ND;ND;ND;ND;ND
151;2019-06-18;17:00;ND;ND;ND;ND;ND;ND;ND;ND
151;2019-06-18;19:00;0;8;125;23;ND;69;ND;13
151;2019-06-18;21:00;54;24;ND;ND;ND;ND;ND;ND
151;2019-06-18;23:00;55;28;224;46;ND;56;ND;37
151;2019-06-19;1:00;67;20;ND;ND;ND;ND;ND;ND
151;2019-06-19;2:00;56;ND;ND;ND;ND;ND;ND;ND
151;2019-06-19;3:00;36;20;199;54;70;39;21;ND
151;2019-06-19;5:00;27;24;ND;ND;ND;ND;ND;ND
151;2019-06-19;7:00;47;20;120;107;61;53;47;46
151;2019-06-19;9:00;58;24;ND;ND;ND;ND;ND;ND
151;2019-06-19;11:00;67;24;165;130;ND;51;ND;55
151;2019-06-19;12:00;42;ND;ND;ND;ND;ND;ND;ND
151;2019-06-19;13:00;30;10;ND;ND;ND;ND;ND;ND
151;2019-06-19;15:00;10;8;ND;ND;ND;38;ND;41
152;2019-06-19;19:00;ND;ND;ND;ND;ND;ND;ND;ND
152;2019-06-19;21:00;ND;ND;ND;ND;ND;ND;ND;ND
152;2019-06-19;23:00;15;28;204;35;71;ND;30;ND
152;2019-06-19;1:00;21;24;ND;ND;ND;ND;ND;ND
152;2019-06-20;3:00;23;16;273;91;61;63;52;53
152;2019-06-20;5:00;36;24;ND;ND;ND;ND;ND;ND
152;2019-06-20;7:00;8;12;206;128;ND;85;ND;56
152;2019-06-20;9:00;8;45;ND;ND;ND;ND;ND;ND
152;2019-06-20;11:00;10;12;179;151;72;ND;76;45
152;2019-06-20;13:00;0;8;ND;ND;ND;ND;ND;ND
152;2019-06-20;15:00;20;40;107;136;65;61;39;ND
152;2019-06-20;17:00;30;24;ND;ND;ND;ND;ND;ND
152;2019-06-20;19:00;0;32;ND;ND;ND;ND;ND;ND
153;2019-06-20;17:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-20;18:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-20;19:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-20;20:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-20;21:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-20;23:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;1:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;3:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;5:00;30;12;ND;ND;ND;ND;ND;ND
153;2019-06-21;7:00;33;16;177;82;71;ND;64;39
153;2019-06-21;9:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;11:00;25;16;189;184;69;73;40;38
153;2019-06-21;12:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;13:00;15;12;ND;ND;ND;ND;ND;ND
153;2019-06-21;14:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;15:00;12;40;291;205;ND;61;68;58
153;2019-06-21;16:00;ND;16;ND;ND;ND;ND;ND;ND
153;2019-06-21;17:00;16;8;ND;ND;ND;ND;ND;ND
153;2019-06-21;18:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;19:00;9;16;236;225;68;57;45;40
153;2019-06-21;20:00;ND;ND;ND;ND;ND;ND;ND;ND
153;2019-06-21;21:00;21;24;ND;ND;ND;ND;ND;ND
153;2019-06-21;23:00;40;13;164;ND;66;64;67;36
153;2019-06-22;1:00;30;8;ND;ND;ND;ND;ND;ND
154;2019-06-22;5:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;6:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;7:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;8:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;9:00;50;20;ND;ND;ND;ND;ND;ND
154;2019-06-22;10:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;11:00;20;12;ND;ND;ND;ND;ND;ND
154;2019-06-22;12:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;13:00;25;16;ND;ND;ND;ND;ND;ND
154;2019-06-22;14:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;15:00;69;24;176;148;60;57;ND;53
154;2019-06-22;16:00;54;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;17:00;54;24;ND;ND;ND;ND;ND;ND
154;2019-06-22;18:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;19:00;48;20;211;201;43;39;56;51
154;2019-06-22;20:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;21:00;39;16;ND;ND;ND;ND;ND;ND
154;2019-06-22;22:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-22;23:00;20;20;229;181;94;82;73;68
154;2019-06-23;0:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-23;1:00;20;16;ND;ND;ND;ND;ND;ND
154;2019-06-23;3:00;ND;ND;ND;ND;ND;ND;ND;ND
154;2019-06-23;5:00;20;16;ND;ND;ND;ND;ND;ND
154;2019-06-23;7:00;10;12;ND;ND;ND;ND;ND;ND
155;2019-06-23;11:00;0;8;40;56;50;ND;23;ND
155;2019-06-23;13:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-23;15:00;12;24;58;54;38;ND;31;28
155;2019-06-23;17:00;24;20;ND;ND;ND;ND;ND;ND
155;2019-06-23;19:00;31;20;135;66;57;53;41;40
155;2019-06-23;21:00;22;20;ND;ND;ND;ND;ND;ND
155;2019-06-23;23:00;20;11;153;95;70;62;33;ND
155;2019-06-24;0:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;1:00;25;12;ND;ND;ND;ND;ND;ND
155;2019-06-24;2:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;3:00;15;12;281;159;79;56;48;30
155;2019-06-24;4:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;5:00;20;16;ND;ND;ND;ND;ND;ND
155;2019-06-24;6:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;7:00;5;20;233;92;93;78;40;37
155;2019-06-24;8:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;9:00;6;24;ND;ND;ND;ND;ND;ND
155;2019-06-24;10:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;11:00;24;16;ND;ND;ND;ND;ND;ND
155;2019-06-24;12:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;13:00;ND;ND;ND;ND;ND;ND;ND;ND
155;2019-06-24;15:00;18;12;ND;ND;ND;ND;ND;ND
156;2019-06-24;15:00;ND;ND;31;21;12;ND;ND;7
156;2019-06-24;16:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-24;17:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-24;18:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-24;19:00;80;28;58;20;25;ND;12;9
156;2019-06-24;20:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-24;21:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-24;22:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-24;23:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;0:00;50;ND;26;84;40;40;39;ND
156;2019-06-25;1:00;24;30;ND;ND;20;ND;ND;ND
156;2019-06-25;2:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;3:00;30;24;209;139;90;75;ND;59
156;2019-06-25;4:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;5:00;30;24;ND;ND;ND;ND;ND;ND
156;2019-06-25;6:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;7:00;67;24;309;197;127;ND;58;55
156;2019-06-25;8:00;19;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;9:00;27;16;ND;ND;ND;ND;ND;ND
156;2019-06-25;10:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;11:00;43;20;224;226;ND;84;102;ND
156;2019-06-25;12:00;ND;ND;ND;ND;ND;ND;ND;ND
156;2019-06-25;13:00;34;16;ND;ND;ND;ND;ND;ND
156;2019-06-25;15:00;30;8;175;ND;ND;87;ND;50
156;2019-06-25;17:00;27;16;ND;ND;ND;ND;ND;ND
156;2019-06-25;19:00;27;20;ND;ND;ND;ND;ND;ND
157;2019-06-25;21:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-25;23:00;ND;ND;152;38;15;ND;14;ND
157;2019-06-26;1:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;3:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;5:00;30;20;ND;ND;ND;ND;ND;ND
157;2019-06-26;7:00;31;32;164;37;48;78;34;32
157;2019-06-26;9:00;12;28;ND;ND;ND;ND;ND;ND
157;2019-06-26;11:00;11;36;149;109;ND;84;ND;47
157;2019-06-26;13:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;15:00;8;12;278;257;101;ND;72;ND
157;2019-06-26;16:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;17:00;8;8;ND;ND;ND;ND;ND;ND
157;2019-06-26;18:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;19:00;8;12;402;271;ND;165;68;ND
157;2019-06-26;20:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;21:00;12;16;ND;ND;ND;ND;ND;ND
157;2019-06-26;22:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-26;23:00;5;28;235;ND;101;73;ND;36
157;2019-06-27;0:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-27;1:00;18;20;ND;ND;ND;ND;ND;ND
157;2019-06-27;0:00;ND;ND;ND;ND;ND;ND;ND;ND
157;2019-06-27;3:00;10;24;ND;ND;ND;ND;ND;ND
158;2019-06-27;5:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;6:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;7:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;8:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;9:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;10:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;11:00;30;21;84;83;34;33;ND;ND
158;2019-06-27;12:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;13:00;30;8;ND;ND;ND;ND;ND;ND
158;2019-06-27;14:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;15:00;20;16;113;120;ND;49;ND;41
158;2019-06-27;16:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;17:00;20;16;ND;ND;ND;ND;ND;ND
158;2019-06-27;18:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;19:00;22;16;202;165;ND;ND;44;37
158;2019-06-27;20:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;21:00;15;12;ND;ND;ND;ND;ND;ND
158;2019-06-27;22:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-27;23:00;12;20;ND;ND;ND;ND;ND;ND
158;2019-06-28;0:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-28;1:00;20;24;ND;ND;ND;ND;ND;ND
158;2019-06-28;2:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-28;3:00;12;16;ND;ND;ND;ND;ND;ND
158;2019-06-28;4:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-28;5:00;4;16;ND;ND;ND;ND;ND;ND
158;2019-06-28;6:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-28;7:00;3;8;ND;ND;ND;26;ND;50
158;2019-06-28;8:00;ND;ND;ND;ND;ND;ND;ND;ND
158;2019-06-28;9:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;12:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;13:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;14:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;15:00;ND;ND;210;78;93;ND;42;ND
159;2019-06-28;16:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;17:00;117;32;ND;ND;ND;ND;ND;ND
159;2019-06-28;18:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;19:00;89;24;204;103;ND;84;ND;74
159;2019-06-28;20:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;21:00;51;20;ND;ND;ND;ND;ND;ND
159;2019-06-28;22:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-28;23:00;75;21;242;137;100;88;64;ND
159;2019-06-29;0:00;30;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;1:00;75;12;ND;ND;ND;ND;ND;ND
159;2019-06-29;2:00;25;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;3:00;75;4;219;240;ND;80;84;86
159;2019-06-29;4:00;15;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;5:00;80;12;ND;ND;ND;ND;ND;ND
159;2019-06-29;6:00;24;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;7:00;61;40;304;270;71;ND;ND;91
159;2019-06-29;8:00;40;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;9:00;26;16;ND;ND;ND;ND;ND;ND
159;2019-06-29;10:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;11:00;28;16;ND;ND;53;ND;36;ND
159;2019-06-29;12:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;13:00;25;24;ND;ND;ND;ND;ND;ND
159;2019-06-29;14:00;ND;ND;ND;ND;ND;ND;ND;ND
159;2019-06-29;15:00;40;20;ND;ND;80;ND;10;ND
160;2019-06-29;17:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-29;18:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-29;19:00;ND;ND;22;32;ND;20;ND;21
160;2019-06-29;20:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-29;21:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-29;22:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-29;23:00;75;21;ND;ND;ND;ND;ND;ND
160;2019-06-30;0:00;40;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;1:00;75;12;ND;ND;ND;ND;ND;ND
160;2019-06-30;2:00;30;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;3:00;35;21;ND;ND;ND;ND;ND;ND
160;2019-06-30;4:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;5:00;37;8;ND;ND;ND;ND;ND;ND
160;2019-06-30;6:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;7:00;24;20;442;291;115;ND;74;ND
160;2019-06-30;8:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;9:00;29;20;ND;ND;ND;ND;ND;ND
160;2019-06-30;10:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;11:00;25;16;511;369;ND;109;ND;97
160;2019-06-30;12:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;13:00;32;16;ND;ND;ND;ND;ND;ND
160;2019-06-30;14:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;15:00;35;16;218;ND;85;62;62;35
160;2019-06-30;16:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;17:00;30;12;ND;ND;ND;ND;ND;ND
160;2019-06-30;18:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;19:00;21;12;ND;ND;ND;ND;ND;ND
160;2019-06-30;20:00;ND;ND;ND;ND;ND;ND;ND;ND
160;2019-06-30;21:00;25;12;ND;ND;ND;ND;ND;ND
161;2019-06-30;22:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-06-30;23:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;0:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;1:00;30;21;ND;ND;ND;ND;ND;ND
161;2019-07-01;2:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;3:00;40;8;216;93;92;72;72;41
161;2019-07-01;4:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;5:00;40;8;ND;ND;ND;ND;ND;ND
161;2019-07-01;6:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;7:00;33;20;266;119;115;ND;ND;54
161;2019-07-01;8:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;9:00;28;16;ND;ND;ND;ND;ND;ND
161;2019-07-01;10:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;11:00;20;16;288;230;114;95;ND;41
161;2019-07-01;12:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;13:00;14;8;ND;ND;ND;ND;ND;ND
161;2019-07-01;14:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;15:00;40;12;403;251;ND;59;72;60
161;2019-07-01;16:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;17:00;28;20;ND;ND;ND;ND;ND;ND
161;2019-07-01;18:00;ND;ND;ND;ND;ND;ND;ND;ND
161;2019-07-01;19:00;12;8;406;ND;ND;60;ND;45
162;2019-07-02;1:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;2:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;3:00;ND;ND;41;28;48;20;ND;ND
162;2019-07-02;4:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;5:00;20;16;ND;ND;ND;ND;ND;ND
162;2019-07-02;6:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;7:00;53;24;92;21;46;ND;23;ND
162;2019-07-02;8:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;9:00;30;16;ND;ND;ND;ND;ND;ND
162;2019-07-02;10:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;11:00;30;24;183;53;ND;69;ND;41
162;2019-07-02;12:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;13:00;63;28;ND;ND;ND;ND;ND;ND
162;2019-07-02;14:00;35;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;15:00;24;36;213;169;ND;66;67;49
162;2019-07-02;16:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;17:00;18;34;ND;ND;ND;ND;ND;ND
162;2019-07-02;18:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;19:00;12;8;325;171;87;ND;69;59
162;2019-07-02;20:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;21:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;22:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-02;23:00;10;24;180;148;56;51;ND;ND
162;2019-07-03;0:00;ND;ND;ND;ND;ND;ND;ND;ND
162;2019-07-03;1:00;20;20;ND;ND;ND;ND;ND;ND
163;2019-07-03;4:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;5:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;6:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;7:00;ND;ND;84;12;28;ND;ND;10
163;2019-07-03;8:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;9:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;10:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;11:00;189;12;162;19;42;31;ND;22
163;2019-07-03;12:00;36;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;13:00;40;32;ND;ND;ND;ND;ND;ND
163;2019-07-03;14:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;15:00;69;24;255;65;72;66;39;ND
163;2019-07-03;16:00;40;12;ND;ND;ND;ND;ND;ND
163;2019-07-03;17:00;28;16;ND;ND;ND;ND;ND;ND
163;2019-07-03;18:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;19:00;31;16;404;151;ND;105;66;64
163;2019-07-03;20:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;21:00;21;12;ND;ND;ND;ND;ND;ND
163;2019-07-03;22:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-03;23:00;30;24;191;279;104;ND;ND;93
163;2019-07-03;0:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-04;1:00;30;28;ND;ND;ND;ND;ND;ND
163;2019-07-04;2:00;ND;ND;ND;ND;ND;ND;ND;ND
163;2019-07-04;3:00;24;30;230;ND;54;ND;33;ND
163;2019-07-04;7:00;0;12;ND;ND;ND;ND;ND;ND
163;2019-07-04;8:00;0;8;ND;ND;ND;ND;ND;ND
164;2019-07-04;9:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-04;11:00;ND;ND;70;28;ND;29;ND;16
164;2019-07-04;13:00;74;28;ND;ND;ND;ND;ND;ND
164;2019-07-04;14:00;45;ND;ND;ND;ND;ND;ND;ND
164;2019-07-04;15:00;38;24;80;36;36;26;24;16
164;2019-07-04;16:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-04;17:00;10;24;ND;ND;ND;ND;ND;ND
164;2019-07-04;18:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-04;19:00;14;16;178;124;53;ND;45;ND
164;2019-07-04;20:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-04;21:00;2;16;ND;ND;ND;ND;ND;ND
164;2019-07-04;22:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-04;23:00;0;32;122;172;78;ND;ND;50
164;2019-07-05;0:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-05;1:00;10;32;ND;ND;ND;ND;ND;ND
164;2019-07-05;2:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-05;3:00;30;28;218;168;42;24;84;49
164;2019-07-05;4:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-05;5:00;10;28;ND;ND;ND;ND;ND;ND
164;2019-07-05;6:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-05;7:00;8;28;94;ND;ND;42;24;ND
164;2019-07-05;8:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-05;9:00;0;20;ND;ND;ND;ND;ND;ND
164;2019-07-05;10:00;ND;ND;ND;ND;ND;ND;ND;ND
164;2019-07-05;11:00;0;16;ND;ND;ND;ND;ND;ND
165;2019-07-05;12:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;13:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;14:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;15:00;32;36;17;25;20;ND;ND;15
165;2019-07-05;16:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;17:00;14;24;ND;ND;ND;ND;ND;ND
165;2019-07-05;18:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;19:00;12;16;37;63;21;35;26;22
165;2019-07-05;20:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;21:00;0;32;ND;ND;ND;ND;ND;ND
165;2019-07-05;22:00;0;ND;ND;ND;ND;ND;ND;ND
165;2019-07-05;23:00;15;12;173;180;ND;64;55;ND
165;2019-07-06;0:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;1:00;12;16;ND;ND;ND;ND;ND;ND
165;2019-07-06;2:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;3:00;13;16;207;217;93;54;ND;99
165;2019-07-06;4:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;5:00;13;20;ND;ND;ND;ND;ND;ND
165;2019-07-06;6:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;7:00;16;8;150;249;67;ND;ND;59
165;2019-07-06;8:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;9:00;10;8;ND;ND;ND;ND;ND;ND
165;2019-07-06;10:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;11:00;12;8;ND;ND;ND;ND;ND;ND
165;2019-07-06;12:00;ND;ND;ND;ND;ND;ND;ND;ND
165;2019-07-06;13:00;8;12;ND;ND;ND;ND;ND;ND
166;2019-07-06;13:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2019-07-06;14:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2019-07-06;15:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2019-07-06;16:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2019-07-06;17:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2019-07-06;18:00;ND;ND;ND;ND;ND;ND;ND;ND
166;2019-07-06;19:00;33;20;155;92;53;46;58;46
166;2019-07-06;20:00;ND;ND;ND;ND;ND;ND;ND;ND
